time_tag,time_tag_ms,A_QUAL_FLAG,A_COUNT,A_FLUX,B_QUAL_FLAG,B_COUNT,B_FLUX
2012-08-25 00:00:00.0,933,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:00:02.0,980,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:05.0,27,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:07.0,77,0,17875,4.94542E-9,0,18307,1.99203E-7
2012-08-25 00:00:09.0,123,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:00:11.0,173,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:13.0,220,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:15.0,267,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:00:17.0,317,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:00:19.0,363,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:21.0,413,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:00:23.0,460,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:00:25.0,507,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:00:27.0,557,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:00:29.0,603,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:31.0,653,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:00:33.0,700,0,17875,4.94542E-9,0,18307,1.99203E-7
2012-08-25 00:00:35.0,747,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:00:37.0,797,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:00:39.0,843,0,17891,7.17434E-9,0,18315,2.01826E-7
2012-08-25 00:00:41.0,893,0,17891,7.17434E-9,0,18315,2.01826E-7
2012-08-25 00:00:43.0,940,0,17891,7.17434E-9,0,18315,2.01826E-7
2012-08-25 00:00:45.0,987,0,17891,7.17434E-9,0,18323,2.04449E-7
2012-08-25 00:00:48.0,37,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:00:50.0,83,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:00:52.0,133,0,17875,4.94542E-9,0,18307,1.99203E-7
2012-08-25 00:00:54.0,180,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:00:56.0,227,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:00:58.0,277,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:00.0,323,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:01:02.0,373,0,17875,4.94542E-9,0,18307,1.99203E-7
2012-08-25 00:01:04.0,420,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:01:06.0,467,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:01:08.0,517,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:01:10.0,563,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:01:12.0,610,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:01:14.0,660,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:01:16.0,707,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:18.0,757,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:01:20.0,803,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:22.0,850,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:01:24.0,900,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:01:26.0,947,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:01:28.0,997,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:31.0,43,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:33.0,90,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:01:35.0,140,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:01:37.0,187,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:01:39.0,237,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:01:41.0,283,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:01:43.0,330,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:01:45.0,380,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:01:47.0,427,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:01:49.0,477,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:01:51.0,523,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:01:53.0,570,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:01:55.0,620,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:01:57.0,667,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:01:59.0,717,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:02:01.0,763,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:02:03.0,810,0,17875,4.94542E-9,0,18339,2.09696E-7
2012-08-25 00:02:05.0,860,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:02:07.0,907,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:02:09.0,957,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:02:12.0,3,0,17859,2.7165E-9,0,18339,2.09696E-7
2012-08-25 00:02:14.0,50,0,17851,1.60204E-9,0,18339,2.09696E-7
2012-08-25 00:02:16.0,100,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:02:18.0,147,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:02:20.0,197,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:02:22.0,243,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:02:24.0,290,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:02:26.0,340,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:02:28.0,387,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:02:30.0,437,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:02:32.0,483,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:02:34.0,530,0,17835,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:02:36.0,580,0,17843,1.0E-9,0,18331,2.07073E-7
2012-08-25 00:02:38.0,627,0,17827,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:02:40.0,677,0,17835,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:02:42.0,723,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:02:44.0,770,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:02:46.0,820,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:02:48.0,867,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:02:50.0,917,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:02:52.0,963,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:02:55.0,10,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:02:57.0,60,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:02:59.0,107,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:01.0,157,0,17859,2.7165E-9,0,18299,1.9658E-7
2012-08-25 00:03:03.0,203,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:05.0,250,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:07.0,300,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:03:09.0,347,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:03:11.0,397,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:03:13.0,443,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:15.0,490,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:03:17.0,540,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:03:19.0,587,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:03:21.0,637,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:03:23.0,683,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:03:25.0,730,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:03:27.0,780,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:03:29.0,827,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:31.0,877,0,17835,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:03:33.0,923,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:03:35.0,970,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:38.0,20,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:03:40.0,67,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:03:42.0,117,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:03:44.0,163,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:46.0,210,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:03:48.0,260,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:50.0,307,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:03:52.0,357,0,17843,1.0E-9,0,18299,1.9658E-7
2012-08-25 00:03:54.0,403,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:03:56.0,450,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:03:58.0,497,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:04:00.0,547,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:04:02.0,593,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:04:04.0,643,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:04:06.0,690,0,17867,3.83096E-9,0,18299,1.9658E-7
2012-08-25 00:04:08.0,737,0,17883,6.05988E-9,0,18315,2.01826E-7
2012-08-25 00:04:10.0,787,0,17883,6.05988E-9,0,18315,2.01826E-7
2012-08-25 00:04:12.0,833,0,17883,6.05988E-9,0,18307,1.99203E-7
2012-08-25 00:04:14.0,883,0,17891,7.17434E-9,0,18307,1.99203E-7
2012-08-25 00:04:16.0,930,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:04:18.0,977,0,17875,4.94542E-9,0,18315,2.01826E-7
2012-08-25 00:04:21.0,27,0,17891,7.17434E-9,0,18299,1.9658E-7
2012-08-25 00:04:23.0,73,0,17883,6.05988E-9,0,18307,1.99203E-7
2012-08-25 00:04:25.0,123,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:04:27.0,170,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:04:29.0,217,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:04:31.0,267,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:04:33.0,313,0,17867,3.83096E-9,0,18299,1.9658E-7
2012-08-25 00:04:35.0,363,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:04:37.0,410,0,17867,3.83096E-9,0,18299,1.9658E-7
2012-08-25 00:04:39.0,457,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:04:41.0,507,0,17859,2.7165E-9,0,18299,1.9658E-7
2012-08-25 00:04:43.0,553,0,17883,6.05988E-9,0,18299,1.9658E-7
2012-08-25 00:04:45.0,603,0,17883,6.05988E-9,0,18307,1.99203E-7
2012-08-25 00:04:47.0,650,0,17867,3.83096E-9,0,18307,1.99203E-7
2012-08-25 00:04:49.0,697,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:04:51.0,747,0,17859,2.7165E-9,0,18307,1.99203E-7
2012-08-25 00:04:53.0,793,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:04:55.0,843,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:04:57.0,890,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:04:59.0,937,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:01.0,987,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:04.0,33,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:06.0,83,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:08.0,130,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:10.0,177,0,17835,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:12.0,227,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:14.0,273,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:16.0,323,0,17843,1.0E-9,0,18299,1.9658E-7
2012-08-25 00:05:18.0,370,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:20.0,417,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:22.0,467,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:05:24.0,513,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:26.0,563,0,17835,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:28.0,610,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:05:30.0,657,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:32.0,707,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:05:34.0,753,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:05:36.0,803,0,17843,1.0E-9,0,18299,1.9658E-7
2012-08-25 00:05:38.0,850,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:05:40.0,897,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:42.0,947,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:44.0,993,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:05:47.0,43,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:49.0,90,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:05:51.0,137,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:53.0,187,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:55.0,233,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:57.0,283,0,17843,1.0E-9,0,18307,1.99203E-7
2012-08-25 00:05:59.0,330,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:06:01.0,377,0,17835,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:06:03.0,427,0,17851,1.60204E-9,0,18299,1.9658E-7
2012-08-25 00:06:05.0,473,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:06:07.0,523,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:06:09.0,570,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:06:11.0,617,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:06:13.0,667,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:06:15.0,713,0,17835,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:17.0,763,0,17851,1.60204E-9,0,18331,2.07073E-7
2012-08-25 00:06:19.0,810,0,17851,1.60204E-9,0,18331,2.07073E-7
2012-08-25 00:06:21.0,857,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:23.0,907,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:06:25.0,953,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:06:28.0,3,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:06:30.0,50,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:06:32.0,97,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:06:34.0,147,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:06:36.0,193,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:06:38.0,240,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:06:40.0,290,0,17867,3.83096E-9,0,18315,2.01826E-7
2012-08-25 00:06:42.0,337,0,17843,1.0E-9,0,18331,2.07073E-7
2012-08-25 00:06:44.0,387,0,17851,1.60204E-9,0,18307,1.99203E-7
2012-08-25 00:06:46.0,433,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:06:48.0,480,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:50.0,530,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:52.0,577,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:54.0,627,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:06:56.0,673,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:06:58.0,720,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:07:00.0,770,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:07:02.0,817,0,17851,1.60204E-9,0,18315,2.01826E-7
2012-08-25 00:07:04.0,867,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:07:06.0,913,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:07:08.0,960,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:07:11.0,10,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:07:13.0,57,0,17859,2.7165E-9,0,18347,2.12319E-7
2012-08-25 00:07:15.0,107,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:07:17.0,153,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:19.0,200,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:21.0,250,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:23.0,297,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:25.0,347,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:07:27.0,393,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:29.0,440,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:07:31.0,490,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:07:33.0,537,0,17883,6.05988E-9,0,18323,2.04449E-7
2012-08-25 00:07:35.0,587,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:07:37.0,633,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:07:39.0,680,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:41.0,730,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:07:43.0,777,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:07:45.0,827,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:07:47.0,873,0,17843,1.0E-9,0,18315,2.01826E-7
2012-08-25 00:07:49.0,920,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:07:51.0,970,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:07:54.0,17,0,17851,1.60204E-9,0,18331,2.07073E-7
2012-08-25 00:07:56.0,67,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:07:58.0,113,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:08:00.0,160,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:08:02.0,210,0,17843,1.0E-9,0,18331,2.07073E-7
2012-08-25 00:08:04.0,257,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:08:06.0,307,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:08:08.0,353,0,17843,1.0E-9,0,18323,2.04449E-7
2012-08-25 00:08:10.0,400,0,17843,1.0E-9,0,18339,2.09696E-7
2012-08-25 00:08:12.0,450,0,17851,1.60204E-9,0,18339,2.09696E-7
2012-08-25 00:08:14.0,497,0,17859,2.7165E-9,0,18355,2.14942E-7
2012-08-25 00:08:16.0,547,0,17867,3.83096E-9,0,18355,2.14942E-7
2012-08-25 00:08:18.0,593,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:08:20.0,640,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:08:22.0,690,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:08:24.0,737,0,17859,2.7165E-9,0,18315,2.01826E-7
2012-08-25 00:08:26.0,787,0,17891,7.17434E-9,0,18331,2.07073E-7
2012-08-25 00:08:28.0,833,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:08:30.0,880,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:08:32.0,930,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:08:34.0,977,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:08:37.0,27,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:08:39.0,73,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:08:41.0,120,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:08:43.0,170,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:08:45.0,217,0,17851,1.60204E-9,0,18323,2.04449E-7
2012-08-25 00:08:47.0,267,0,17859,2.7165E-9,0,18323,2.04449E-7
2012-08-25 00:08:49.0,313,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:08:51.0,360,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:08:53.0,407,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:08:55.0,457,0,17867,3.83096E-9,0,18347,2.12319E-7
2012-08-25 00:08:57.0,503,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:08:59.0,553,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:09:01.0,600,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:03.0,647,0,17867,3.83096E-9,0,18347,2.12319E-7
2012-08-25 00:09:05.0,697,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:09:07.0,743,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:09.0,793,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:09:11.0,840,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:09:13.0,887,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:09:15.0,937,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:17.0,983,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:09:20.0,33,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:09:22.0,80,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:24.0,127,0,17867,3.83096E-9,0,18347,2.12319E-7
2012-08-25 00:09:26.0,177,0,17867,3.83096E-9,0,18347,2.12319E-7
2012-08-25 00:09:28.0,223,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:09:30.0,273,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:32.0,320,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:09:34.0,367,0,17851,1.60204E-9,0,18339,2.09696E-7
2012-08-25 00:09:36.0,417,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:38.0,463,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:09:40.0,513,0,17875,4.94542E-9,0,18339,2.09696E-7
2012-08-25 00:09:42.0,560,0,17859,2.7165E-9,0,18347,2.12319E-7
2012-08-25 00:09:44.0,607,0,17867,3.83096E-9,0,18323,2.04449E-7
2012-08-25 00:09:46.0,657,0,17867,3.83096E-9,0,18331,2.07073E-7
2012-08-25 00:09:48.0,703,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:50.0,753,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:09:52.0,800,0,17859,2.7165E-9,0,18331,2.07073E-7
2012-08-25 00:09:54.0,847,0,17859,2.7165E-9,0,18339,2.09696E-7
2012-08-25 00:09:56.0,897,0,17867,3.83096E-9,0,18339,2.09696E-7
2012-08-25 00:09:58.0,943,0,17875,4.94542E-9,0,18339,2.09696E-7
2012-08-25 00:10:00.0,993,0,17875,4.94542E-9,0,18323,2.04449E-7
2012-08-25 00:10:03.0,40,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:05.0,87,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:07.0,137,0,17883,6.05988E-9,0,18339,2.09696E-7
2012-08-25 00:10:09.0,183,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:11.0,233,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:13.0,280,0,17883,6.05988E-9,0,18339,2.09696E-7
2012-08-25 00:10:15.0,327,0,17883,6.05988E-9,0,18323,2.04449E-7
2012-08-25 00:10:17.0,377,0,17875,4.94542E-9,0,18339,2.09696E-7
2012-08-25 00:10:19.0,423,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:21.0,473,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:23.0,520,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:25.0,567,0,17875,4.94542E-9,0,18339,2.09696E-7
2012-08-25 00:10:27.0,617,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:29.0,663,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:31.0,713,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:33.0,760,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:35.0,807,0,17883,6.05988E-9,0,18347,2.12319E-7
2012-08-25 00:10:37.0,857,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:39.0,903,0,17875,4.94542E-9,0,18331,2.07073E-7
2012-08-25 00:10:41.0,953,0,17883,6.05988E-9,0,18347,2.12319E-7
2012-08-25 00:10:44.0,0,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:46.0,47,0,17883,6.05988E-9,0,18331,2.07073E-7
2012-08-25 00:10:48.0,97,0,17883,6.05988E-9,0,18339,2.09696E-7
2012-08-25 00:10:50.0,143,0,17883,6.05988E-9,0,18339,2.09696E-7
2012-08-25 00:10:52.0,193,0,17883,6.05988E-9,0,18339,2.09696E-7
2012-08-25 00:10:54.0,240,0,17891,7.17434E-9,0,18347,2.12319E-7
2012-08-25 00:10:56.0,287,0,17891,7.17434E-9,0,18339,2.09696E-7
2012-08-25 00:10:58.0,337,0,17883,6.05988E-9,0,18347,2.12319E-7
2012-08-25 00:11:00.0,383,0,17883,6.05988E-9,0,18347,2.12319E-7
2012-08-25 00:11:02.0,433,0,17875,4.94542E-9,0,18347,2.12319E-7
2012-08-25 00:11:04.0,480,0,17875,4.94542E-9,0,18339,2.09696E-7
