0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
1,5,5
1,6,6
1,7,7
1,8,8
2,10,10
2,11,11
2,12,12
2,13,13
3,14,14
3,15,15
3,16,16
3,17,17
4,18,18
4,20,20
4,21,21
4,22,22
4,23,23
5,24,24
5,25,25
5,26,26
5,27,27
6,29,29
6,30,30
6,31,31
6,32,32
7,33,33
7,34,34
7,35,35
7,36,36
8,37,37
8,39,39
8,40,40
8,41,41
9,42,42
9,43,43
9,44,44
9,45,45
9,46,46
10,48,48
10,49,49
10,50,50
10,51,51
11,52,52
11,53,53
11,54,54
11,55,55
12,56,56
12,58,58
12,59,59
12,60,60
13,61,61
13,62,62
13,63,63
13,64,64
14,65,65
14,67,67
14,68,68
14,69,69
14,70,70
15,71,71
15,72,72
15,73,73
15,74,74
16,75,75
16,77,77
16,78,78
16,79,79
17,80,80
17,81,81
17,82,82
17,83,83
18,84,84
18,86,86
18,87,87
18,88,88
19,89,89
19,90,90
19,91,91
19,92,92
19,93,93
20,94,94
20,96,96
20,97,97
20,98,98
21,99,99
21,100,100
21,101,101
21,102,102
22,103,103
22,104,104
22,105,105
22,106,106
23,108,108
23,109,109
23,110,110
23,111,111
24,112,112
24,113,113
24,114,114
24,115,115
25,116,116
25,117,117
25,118,118
25,120,120
26,121,121
26,122,122
26,123,123
26,124,124
27,125,125
27,126,126
27,127,127
27,128,128
28,129,129
28,131,131
28,132,132
28,133,133
29,134,134
29,135,135
29,136,136
29,137,137
30,138,138
30,139,139
30,140,140
30,141,141
31,143,143
31,144,144
31,145,145
31,146,146
32,147,147
32,148,148
32,149,149
32,150,150
33,151,151
33,152,152
33,153,153
33,155,155
34,156,156
34,157,157
34,158,158
34,159,159
35,160,160
35,161,161
35,162,162
35,163,163
36,164,164
36,165,165
36,167,167
36,168,168
37,169,169
37,170,170
37,171,171
37,172,172
38,173,173
38,174,174
38,175,175
38,176,176
39,178,178
39,179,179
39,180,180
39,181,181
40,182,182
40,183,183
40,184,184
40,185,185
42,186,186
45,187,187
47,188,188
50,188,188
52,189,189
55,190,190
57,191,191
60,192,192
62,192,192
64,193,193
67,194,194
69,195,195
72,196,196
74,196,196
77,197,197
79,198,198
82,199,199
84,200,200
87,200,200
89,201,201
92,202,202
94,203,203
97,204,204
99,204,204
101,205,205
104,206,206
106,207,207
109,208,208
111,208,208
114,209,209
116,210,210
119,211,211
121,212,212
124,212,212
126,213,213
129,214,214
131,215,215
134,216,216
136,216,216
138,217,217
141,218,218
143,219,219
146,219,219
148,220,220
151,221,221
153,222,222
156,223,223
158,223,223
161,224,224
163,225,225
166,226,226
168,227,227
171,227,227
173,228,228
176,229,229
178,230,230
180,231,231
183,231,231
185,232,232
188,233,233
190,234,234
193,235,235
195,235,235
198,236,236
200,237,237
203,238,238
205,239,239
208,239,239
210,240,240
213,241,241
215,242,242
217,243,243
220,243,243
222,244,244
225,245,245
227,246,246
230,247,247
232,247,247
235,248,248
237,249,249
240,250,250
242,251,251
245,251,251
247,252,252
250,253,253
252,254,254
255,255,255
