0,0,0
1,0,0
3,0,0
4,0,0
6,0,0
8,0,0
9,0,0
11,1,1
13,1,1
14,1,1
16,1,1
18,1,1
19,1,1
21,2,2
23,2,2
24,2,2
26,2,2
28,2,2
29,2,2
31,2,3
33,3,3
34,3,3
36,3,3
38,3,3
39,3,3
41,3,4
43,4,4
44,4,4
46,4,4
48,4,4
49,4,4
51,4,5
53,4,5
54,5,5
56,5,5
58,5,5
59,5,5
61,5,6
63,5,6
64,6,6
66,6,6
68,6,6
69,6,6
71,6,7
73,6,7
74,6,7
76,7,7
78,7,7
79,7,7
81,7,8
83,7,8
84,7,8
86,8,8
88,8,8
89,8,8
91,8,9
93,8,9
94,8,9
96,8,9
98,9,9
99,9,9
101,9,10
103,9,10
104,9,10
106,9,10
108,10,10
109,10,10
111,10,11
113,10,11
114,10,11
116,10,11
118,10,11
119,11,11
121,11,12
123,11,12
124,11,12
126,11,12
128,11,12
129,12,12
131,12,13
133,12,13
134,12,13
136,12,13
138,12,13
139,12,13
141,14,14
142,16,14
143,18,15
145,19,15
146,21,16
147,23,16
149,25,17
150,26,17
152,28,18
153,30,18
154,32,19
156,33,19
157,35,20
158,37,20
160,39,21
161,41,21
163,42,22
164,44,22
165,46,22
167,48,23
168,49,23
169,51,24
171,53,24
172,55,25
173,57,25
175,58,26
176,60,26
178,62,27
179,64,27
180,65,28
182,67,28
183,69,29
184,71,29
186,72,30
187,74,30
188,76,31
190,78,31
191,80,31
193,81,32
194,83,32
195,85,33
197,87,33
198,88,34
199,90,34
201,92,35
202,94,35
204,95,36
205,97,36
206,99,37
208,101,37
209,103,38
210,104,38
212,106,39
213,108,39
214,110,40
216,111,40
217,113,41
219,115,41
220,117,41
221,118,42
223,120,42
224,122,43
225,124,43
227,126,44
228,127,44
229,129,45
231,131,45
232,133,46
234,134,46
235,136,47
236,138,47
238,140,48
239,141,48
240,143,49
242,145,49
243,147,50
245,149,50
246,150,51
247,152,51
249,154,51
250,156,52
251,157,52
253,159,53
254,161,53
255,162,55
255,163,57
255,164,60
255,165,62
255,167,64
255,168,67
255,169,69
255,170,71
255,171,74
255,172,76
255,173,78
255,174,81
255,175,83
255,176,85
255,177,88
255,178,90
255,179,92
255,180,95
255,182,97
255,183,99
255,184,101
255,185,104
255,186,106
255,187,108
255,188,111
255,189,113
255,190,115
255,191,118
255,192,120
255,193,122
255,194,125
255,196,127
255,197,129
255,198,132
255,199,134
255,200,136
255,201,139
255,202,141
255,203,143
255,204,146
255,205,148
255,206,150
255,207,152
255,208,155
255,209,157
255,211,159
255,212,162
255,213,164
255,214,166
255,215,169
255,216,171
255,217,173
255,218,176
255,219,178
255,220,180
255,221,183
255,222,185
255,223,187
255,224,190
255,226,192
255,227,194
255,228,197
255,229,199
255,230,201
255,231,203
255,232,206
255,233,208
255,234,210
255,235,213
255,236,215
255,237,217
255,238,220
255,239,222
255,241,224
255,242,227
255,243,229
255,244,231
255,245,234
255,246,236
255,247,238
255,248,241
255,249,243
255,250,245
255,251,248
255,252,250
255,253,252
255,255,255
