0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,12,0
13,13,0
14,14,0
15,15,0
16,16,1
17,17,1
18,18,1
19,19,1
20,20,1
21,21,1
22,22,1
23,23,2
24,24,2
25,25,2
26,26,2
27,27,2
28,28,3
29,29,3
30,30,3
31,31,3
32,32,4
33,33,4
34,34,4
35,35,4
36,36,5
37,37,5
38,38,5
39,39,5
40,40,6
41,41,6
42,42,6
43,43,7
44,44,7
45,45,7
46,46,8
47,47,8
48,48,9
49,49,9
50,50,9
51,51,10
52,52,10
53,53,11
54,54,11
55,55,11
56,56,12
57,57,12
58,58,13
59,59,13
60,60,14
61,61,14
62,62,15
63,63,15
64,64,16
65,65,16
66,66,17
67,67,17
68,68,18
69,69,18
70,70,19
71,71,19
72,72,20
73,73,20
74,74,21
75,75,22
76,76,22
77,77,23
78,78,23
79,79,24
80,80,25
81,81,25
82,82,26
83,83,27
84,84,27
85,85,28
86,86,29
87,87,29
88,88,30
89,89,31
90,90,31
91,91,32
92,92,33
93,93,33
94,94,34
95,95,35
96,96,36
97,97,36
98,98,37
99,99,38
100,100,39
101,101,40
102,102,40
103,103,41
104,104,42
105,105,43
106,106,44
107,107,44
108,108,45
109,109,46
110,110,47
111,111,48
112,112,49
113,113,50
114,114,50
115,115,51
116,116,52
117,117,53
118,118,54
119,119,55
120,120,56
121,121,57
122,122,58
123,123,59
124,124,60
125,125,61
126,126,62
127,127,63
128,128,64
129,129,65
130,130,66
131,131,67
132,132,68
133,133,69
134,134,70
135,135,71
136,136,72
137,137,73
138,138,74
139,139,75
140,140,76
141,141,77
142,142,79
143,143,80
144,144,81
145,145,82
146,146,83
147,147,84
148,148,85
149,149,87
150,150,88
151,151,89
152,152,90
153,153,91
154,154,93
155,155,94
156,156,95
157,157,96
158,158,97
159,159,99
160,160,100
161,161,101
162,162,102
163,163,104
164,164,105
165,165,106
166,166,108
167,167,109
168,168,110
169,169,112
170,170,113
171,171,114
172,172,116
173,173,117
174,174,118
175,175,120
176,176,121
177,177,122
178,178,124
179,179,125
180,180,127
181,181,128
182,182,129
183,183,131
184,184,132
185,185,134
186,186,135
187,187,137
188,188,138
189,189,140
190,190,141
191,191,143
192,192,144
193,193,146
194,194,147
195,195,149
196,196,150
197,197,152
198,198,153
199,199,155
200,200,156
201,201,158
202,202,160
203,203,161
204,204,163
205,205,164
206,206,166
207,207,168
208,208,169
209,209,171
210,210,172
211,211,174
212,212,176
213,213,177
214,214,179
215,215,181
216,216,182
217,217,184
218,218,186
219,219,188
220,220,189
221,221,191
222,222,193
223,223,195
224,224,196
225,225,198
226,226,200
227,227,202
228,228,203
229,229,205
230,230,207
231,231,209
232,232,211
233,233,212
234,234,214
235,235,216
236,236,218
237,237,220
238,238,222
239,239,224
240,240,225
241,241,227
242,242,229
243,243,231
244,244,233
245,245,235
246,246,237
247,247,239
248,248,241
249,249,243
250,250,245
251,251,247
252,252,249
253,253,251
254,254,253
255,255,255
