0,0,0
2,0,0
5,1,0
8,2,0
11,2,0
14,3,0
17,4,0
20,5,0
23,5,0
26,6,0
29,7,0
32,8,0
34,8,0
37,9,0
40,10,0
43,11,0
46,11,0
49,12,0
52,13,0
55,13,0
58,14,0
61,15,0
64,16,0
66,16,0
69,17,0
72,18,0
75,19,0
78,19,0
81,20,0
84,21,0
87,22,0
90,22,0
93,23,0
96,24,0
98,25,0
101,25,0
104,26,0
107,27,0
110,27,0
113,28,0
116,29,0
119,30,0
122,30,0
125,31,0
128,32,0
131,33,0
133,33,0
136,34,0
139,35,0
142,36,0
145,36,0
148,37,0
151,38,0
154,39,0
157,39,0
160,40,0
163,41,0
165,41,0
168,42,0
171,43,0
174,44,0
177,44,0
180,45,0
183,46,0
186,47,0
189,47,0
192,48,0
195,49,0
197,50,0
200,50,0
203,51,0
206,52,0
209,53,0
212,53,0
215,54,0
218,55,0
221,55,0
224,56,0
227,57,0
230,58,0
232,58,0
235,59,0
238,60,0
241,61,0
244,61,0
245,63,1
245,64,1
245,66,2
245,67,2
245,69,3
245,71,3
245,72,4
245,74,4
245,75,5
245,77,5
246,78,6
246,80,6
246,81,7
246,83,7
246,84,8
246,86,8
246,88,9
246,89,9
246,91,9
246,92,10
246,94,10
247,95,11
247,97,11
247,98,12
247,100,12
247,101,13
247,103,13
247,105,14
247,106,14
247,108,15
247,109,15
248,111,16
248,112,16
248,114,17
248,115,17
248,117,18
248,118,18
248,120,18
248,122,19
248,123,19
248,125,20
248,126,20
249,128,21
249,129,21
249,131,22
249,132,22
249,134,23
249,135,23
249,137,24
249,139,24
249,140,25
249,142,25
250,143,26
250,145,26
250,146,27
250,148,27
250,149,28
250,151,28
250,152,28
250,154,29
250,156,29
250,157,30
250,159,30
251,160,31
251,162,31
251,163,32
251,165,32
251,166,33
251,168,33
251,169,34
251,171,34
251,172,35
251,174,35
252,176,36
252,177,36
252,179,37
252,180,37
252,182,38
252,183,38
252,185,38
252,186,39
252,188,39
252,189,40
252,191,40
252,192,41
252,192,43
252,192,44
252,193,46
252,193,47
252,194,48
252,194,50
252,194,51
252,195,52
252,195,54
252,195,55
252,196,56
252,196,58
252,197,59
252,197,61
252,197,62
252,198,63
252,198,65
252,198,66
252,199,67
252,199,69
252,200,70
252,200,71
252,200,73
252,201,74
252,201,75
252,201,77
252,202,78
252,202,80
252,202,81
252,203,82
252,203,84
252,204,85
252,204,86
252,204,88
252,205,89
252,205,90
252,205,92
252,206,93
252,206,95
252,207,96
252,207,97
252,207,99
252,208,100
252,208,101
252,208,103
252,209,104
252,209,105
252,209,107
252,210,108
252,210,110
252,211,111
252,211,112
252,211,114
252,212,115
252,212,116
252,212,118
252,213,119
252,213,120
252,214,122
252,214,123
252,214,124
252,215,126
252,215,127
252,215,129
252,216,130
252,216,131
252,216,133
252,217,134
252,217,135
252,218,137
252,218,138
252,218,139
252,219,141
252,219,142
252,219,144
252,220,145
252,220,146
252,221,148
252,221,149
252,221,150
252,222,152
252,222,153
252,222,154
252,223,156
252,223,157
252,224,159
