0,0,0
2,2,0
5,5,0
8,8,0
11,11,0
14,14,0
17,17,0
20,20,0
23,23,0
26,26,0
29,29,0
32,32,0
35,35,0
38,38,0
41,41,0
44,44,0
46,46,0
49,49,0
52,52,0
55,55,0
58,58,0
61,61,0
64,64,0
67,67,0
70,70,0
73,73,0
76,76,0
79,79,0
82,82,0
85,85,0
88,88,0
90,90,0
93,93,0
96,96,0
99,99,0
102,102,0
105,105,0
108,108,0
111,111,0
114,114,0
117,117,0
120,120,0
123,123,0
126,126,0
129,129,0
132,132,0
135,135,0
137,137,0
140,140,0
143,143,0
146,146,0
149,149,0
152,152,0
155,155,0
158,158,0
161,161,0
164,164,0
167,167,0
170,170,0
173,173,0
176,176,0
179,179,0
181,181,0
184,184,0
187,187,0
190,190,0
193,193,0
196,196,0
199,199,0
202,202,0
205,205,0
208,208,0
211,211,0
214,214,0
217,217,0
220,220,0
223,223,0
226,226,0
228,228,0
231,231,0
234,234,0
237,237,0
240,240,0
243,243,0
246,246,0
247,246,1
247,246,2
247,246,4
247,246,5
247,246,6
247,246,8
247,246,9
247,246,11
247,246,12
247,246,14
247,246,15
247,246,17
247,246,18
247,246,19
247,246,21
247,246,22
247,245,24
247,245,25
247,245,27
247,245,28
247,245,29
247,245,31
247,245,32
247,245,34
247,245,35
247,245,37
247,245,38
247,245,40
247,245,41
247,245,42
247,245,44
247,245,45
247,245,47
247,244,48
247,244,50
247,244,51
247,244,52
247,244,54
247,244,55
247,244,57
247,244,58
247,244,60
247,244,61
247,244,63
247,244,64
247,244,65
247,244,67
247,244,68
247,244,70
247,244,71
247,243,73
247,243,74
247,243,75
247,243,77
247,243,78
247,243,80
247,243,81
247,243,83
247,243,84
247,243,86
247,243,87
247,243,88
247,243,90
247,243,91
247,243,93
247,243,94
247,243,96
247,242,97
247,242,98
247,242,100
247,242,101
247,242,103
247,242,104
247,242,106
247,242,107
247,242,109
247,242,110
247,242,111
247,242,113
247,242,114
247,242,116
247,242,117
247,242,119
247,242,120
247,242,122
247,242,123
247,242,125
247,242,126
247,242,128
247,242,129
247,243,131
247,243,132
247,243,134
247,243,135
247,243,137
248,243,139
248,243,140
248,244,142
248,244,143
248,244,145
248,244,146
248,244,148
248,244,149
248,244,151
248,245,152
249,245,154
249,245,156
249,245,157
249,245,159
249,245,160
249,246,162
249,246,163
249,246,165
249,246,166
249,246,168
249,246,169
250,246,171
250,247,173
250,247,174
250,247,176
250,247,177
250,247,179
250,247,180
250,247,182
250,248,183
250,248,185
250,248,186
251,248,188
251,248,190
251,248,191
251,249,193
251,249,194
251,249,196
251,249,197
251,249,199
251,249,200
251,249,202
251,250,203
252,250,205
252,250,207
252,250,208
252,250,210
252,250,211
252,250,213
252,251,214
252,251,216
252,251,217
252,251,219
252,251,220
253,251,222
253,252,224
253,252,225
253,252,227
253,252,228
253,252,230
253,252,231
253,252,233
253,253,234
253,253,236
253,253,237
254,253,239
254,253,241
254,253,242
254,253,244
254,254,245
254,254,247
254,254,248
254,254,250
254,254,251
254,254,253
255,255,255
