0,0,0
2,0,2
4,1,4
6,2,6
8,3,8
10,4,10
12,4,12
14,5,14
16,6,17
18,7,19
20,8,21
22,9,23
24,9,25
27,10,27
29,11,29
31,12,31
33,13,34
35,14,36
37,14,38
39,15,40
41,16,42
43,17,44
45,18,46
47,19,48
49,19,51
51,20,53
54,21,55
56,22,57
58,23,59
60,24,61
62,24,63
64,25,65
66,26,68
68,27,70
70,28,72
72,29,74
74,29,76
76,30,78
79,31,80
81,32,82
83,33,85
85,34,87
87,34,89
89,35,91
91,36,93
93,37,95
95,38,97
97,39,99
99,39,102
101,40,104
103,41,106
106,42,108
108,43,110
110,44,112
112,44,114
114,45,116
116,46,119
118,47,121
120,48,123
122,49,125
124,49,127
126,50,129
128,51,131
131,52,134
133,53,136
135,54,138
137,54,140
139,55,142
141,56,144
143,57,146
145,58,148
147,59,151
149,59,153
151,60,155
153,61,157
155,62,159
158,63,161
160,64,163
162,64,165
164,65,168
166,66,170
168,67,172
170,68,174
172,69,176
174,69,178
175,70,179
176,71,180
176,72,180
177,72,181
178,73,182
178,74,182
179,75,183
180,76,183
180,76,184
181,77,185
181,78,185
182,79,186
183,79,187
183,80,187
184,81,188
185,82,188
185,83,189
186,83,190
187,84,190
187,85,191
188,86,192
189,86,192
189,87,193
190,88,194
190,89,194
191,89,195
192,90,195
192,91,196
193,92,197
194,93,197
194,93,198
195,94,199
196,95,199
196,96,200
197,96,200
198,97,201
198,98,202
199,99,202
199,100,203
200,100,204
201,101,204
201,102,205
202,103,205
203,103,206
203,104,207
204,105,207
205,106,208
205,106,209
206,107,209
206,108,210
207,109,211
208,110,211
208,110,212
209,111,212
210,112,213
210,113,214
211,113,214
212,114,215
212,115,216
213,116,216
214,117,217
214,117,217
215,118,218
215,119,219
216,120,219
217,120,220
217,121,221
218,122,221
219,123,222
219,123,222
220,124,223
221,125,224
221,126,224
222,127,225
223,127,226
223,128,226
224,129,227
224,130,228
225,130,228
226,131,229
226,132,229
227,133,230
228,133,231
228,134,231
229,135,232
229,137,232
229,138,232
230,140,232
230,141,233
230,142,233
231,144,233
231,145,234
231,147,234
231,148,234
232,149,234
232,151,235
232,152,235
233,153,235
233,155,235
233,156,236
234,158,236
234,159,236
234,160,236
234,162,237
235,163,237
235,165,237
235,166,238
236,167,238
236,169,238
236,170,238
237,171,239
237,173,239
237,174,239
237,176,239
238,177,240
238,178,240
238,180,240
239,181,240
239,183,241
239,184,241
240,185,241
240,187,242
240,188,242
240,189,242
241,191,242
241,192,243
241,194,243
242,195,243
242,196,243
242,198,244
243,199,244
243,201,244
243,202,244
243,203,245
244,205,245
244,206,245
244,207,245
245,209,246
245,210,246
245,212,246
246,213,247
246,214,247
246,216,247
246,217,247
247,219,248
247,220,248
247,221,248
248,223,248
248,224,249
248,225,249
249,227,249
249,228,249
249,230,250
249,231,250
250,232,250
250,234,251
250,235,251
251,237,251
251,238,251
251,239,252
252,241,252
252,242,252
252,243,252
252,245,253
253,246,253
253,248,253
253,249,253
254,250,254
254,252,254
254,253,254
255,255,255
