0,0,0
1,0,0
3,1,1
5,1,1
7,2,2
8,2,2
10,3,3
12,4,4
14,4,4
16,5,5
17,5,5
19,6,6
21,7,7
23,7,7
24,8,8
26,8,8
28,9,9
30,10,10
32,10,10
33,11,11
35,11,11
37,12,12
39,13,13
40,13,13
42,14,14
44,14,14
46,15,15
48,16,16
49,16,16
51,17,17
53,17,17
55,18,18
57,19,19
58,19,19
60,20,20
62,20,20
64,21,21
65,21,21
67,22,22
69,23,23
71,23,23
73,24,24
74,24,24
76,25,25
78,26,26
80,26,26
81,27,27
83,27,27
85,28,28
87,29,29
89,29,29
90,30,30
92,30,30
94,31,31
96,32,32
98,32,32
99,33,33
101,33,33
103,34,34
105,35,35
106,35,35
108,36,36
110,36,36
112,37,37
114,38,38
115,38,38
117,39,39
119,39,39
121,40,40
122,40,40
124,41,41
126,42,42
128,42,42
130,43,43
131,43,43
133,44,44
135,45,45
137,45,45
139,46,46
140,46,46
142,47,47
144,48,48
146,48,48
147,49,49
149,49,49
150,50,50
151,51,51
152,52,52
153,52,52
154,53,53
155,54,54
155,54,54
156,55,55
157,56,56
158,57,57
159,57,57
160,58,58
160,59,59
161,60,60
162,60,60
163,61,61
164,62,62
165,62,62
166,63,63
166,64,64
167,65,65
168,65,65
169,66,66
170,67,67
171,68,68
172,68,68
172,69,69
173,70,70
174,70,70
175,71,71
176,72,72
177,73,73
178,73,73
178,74,74
179,75,75
180,75,75
181,76,76
182,77,77
183,78,78
184,78,78
184,79,79
185,80,80
186,81,81
187,81,81
188,82,82
189,83,83
190,83,83
190,84,84
191,85,85
192,86,86
193,86,86
194,87,87
195,88,88
196,89,89
196,89,89
197,90,90
198,91,91
199,91,91
200,92,92
201,93,93
202,94,94
202,94,94
203,95,95
204,96,96
205,97,97
206,97,97
207,98,98
208,99,99
208,99,99
209,100,100
210,101,101
211,102,102
212,102,102
213,103,103
214,104,104
214,104,104
215,105,105
216,106,106
217,107,107
218,107,107
219,108,108
220,109,109
220,110,110
221,110,110
222,111,111
222,112,112
222,112,112
223,113,113
223,114,114
223,115,115
224,115,115
224,116,116
225,117,117
225,117,117
225,118,118
226,119,119
226,119,119
226,120,120
227,121,121
227,122,122
227,122,122
228,123,123
228,124,124
228,124,124
229,125,125
229,126,126
229,126,126
230,127,127
230,128,128
230,129,129
231,129,129
231,130,130
231,131,131
232,131,131
232,132,132
232,133,133
233,134,134
233,134,134
234,135,135
234,136,136
234,136,136
235,137,137
235,138,138
235,138,138
236,139,139
236,140,140
236,141,141
237,141,141
237,142,142
237,143,143
238,143,143
238,144,144
238,145,145
239,145,145
239,146,146
239,147,147
240,148,148
240,148,148
240,149,149
241,150,150
241,150,150
241,151,151
242,152,152
242,153,153
243,153,153
243,154,154
243,155,155
244,155,155
244,156,156
244,157,157
245,157,157
245,158,158
245,159,159
246,160,160
246,160,160
246,161,161
247,162,162
247,162,162
247,163,163
248,164,164
248,164,164
248,165,165
249,166,166
249,167,167
249,167,167
250,168,168
250,169,169
250,169,169
251,170,170
251,171,171
252,172,172
